date,strategy,return,long_count,short_count,market_ret,cum_return
2023-03-29,long_short,0.0005128001212142408,30,30,-7.0973416e-05,0.9613811610829569
2023-03-30,long_short,-0.005863716825842857,30,30,0.007268593,0.9557438941926665
2023-03-31,long_short,0.003920616582036018,30,30,0.0037309944,0.9594909995524179
2023-04-03,long_short,0.006507750010893991,30,30,0.010514012,0.9657351271152078
2023-04-04,long_short,0.016361383721232414,30,30,0.0044812453,0.9815358901030129
2023-04-06,long_short,0.00017671697423793375,30,30,0.0021319084,0.981709344155618
2023-04-07,long_short,-0.0022020002361387014,30,30,0.005527328,0.9795476199479676
2023-04-10,long_short,0.004402083344757557,30,30,-0.0049617672,0.9838596702111375
2023-04-11,long_short,0.0004081171646248549,30,30,0.0018239145,0.9842612002301327
2023-04-12,long_short,0.004892101511359215,29,30,0.0015245473,0.9890763059353508
2023-04-13,long_short,-0.0023005837574601173,30,30,-0.0072913747,0.9868008530510273
2023-04-14,long_short,-0.00022356671979650855,30,30,0.0067883655,0.9865802372212182
2023-04-17,long_short,-0.003409716999158263,30,30,0.0109524205,0.9832162778153314
2023-04-18,long_short,-0.00016856665024533868,30,30,0.0016970385,0.9830505403409134
2023-04-19,long_short,0.0009733501938171685,30,30,-0.008929912,0.9840073927748864
2023-04-20,long_short,-0.0027958506252616644,30,30,-0.002482407,0.9812562550905345
2023-04-21,long_short,0.006675366777926683,30,30,-0.021379998,0.9878065004963986
2023-04-24,long_short,-0.00025516716414131224,30,30,-0.0114709325,0.9875544447129466
2023-04-25,long_short,0.0011030164314433932,30,30,-0.009705138,0.9886437334924099
2023-04-26,long_short,-0.0019715331498688705,30,30,0.0013207048,0.9866945895984195
2023-04-27,long_short,0.008972316980361938,30,30,0.0049268883,0.9955475262191047
2023-04-28,long_short,0.006770349573343992,30,30,0.010758744,1.002287730988486
2023-05-04,long_short,-4.160004846441264e-05,30,30,0.0025378377,1.0022460357703016
2023-05-05,long_short,-0.00046688318252563477,30,30,-0.005508224,1.0017781039514473
2023-05-08,long_short,0.003256950012873858,30,30,0.012150656,1.0050408451600086
2023-05-09,long_short,-0.0017336666747966472,30,30,-0.009566313,1.0032984393399451
2023-05-10,long_short,-0.003714099759235978,30,30,-0.005819389,0.9995720888479509
2023-05-11,long_short,0.00029896647902205586,30,30,-0.0021628318,0.9998709273958825
2023-05-12,long_short,-0.00432673329487443,30,30,-0.013850634,0.9955447525637416
2023-05-15,long_short,-0.006733933463692665,30,30,0.014645979,0.9888408204398491
2023-05-16,long_short,-0.004321882966905832,30,30,-0.005129062,0.9845671661410089
2023-05-17,long_short,0.002439233474433422,30,30,-0.0026167817,0.986968755330488
2023-05-18,long_short,0.008678716607391834,30,30,-7.6141616e-05,0.9955343774583516
2023-05-19,long_short,-0.002130583394318819,30,30,-0.0018825429,0.9934133084452653
2023-05-22,long_short,-0.007379699964076281,30,30,0.0038139764,0.9860822162886189
2023-05-23,long_short,-0.0025136498734354973,30,30,-0.01306046,0.983603550850448
2023-05-24,long_short,0.0005251834518276155,30,30,-0.012183923,0.9841201231585135
2023-05-25,long_short,-0.0013377831783145666,30,30,-0.0007205576,0.9828035838123113
2023-05-26,long_short,0.0030268166782722503,30,30,0.0020221828,0.9857783500912601
2023-05-29,long_short,0.0050779832527041435,30,30,-0.0031129115,0.9907841160439018
2023-05-30,long_short,0.009127666242420673,30,30,0.0015185929,0.9998276627734424
2023-05-31,long_short,0.0036225998774170876,30,30,-0.004828027,1.0034496383420437
2023-06-01,long_short,-0.015354516581709807,30,30,0.00078788213,0.98804215423121
