date,strategy,return,long_count,short_count,market_ret,cum_return
2021-10-15,beta_neutral,0.0003305106656625867,30,30,0.0008149892,1.0
2021-10-18,beta_neutral,0.013384541496634483,30,30,-0.002065875,1.0133845414966345
2021-10-19,beta_neutral,-0.010401538573205471,30,30,0.008453239,1.002843783098767
2021-10-20,beta_neutral,-0.006223119329661131,30,30,-0.004843049,0.9966029665675346
2021-10-21,beta_neutral,0.008267662487924099,30,30,0.0007645058,1.004842543529579
2021-10-22,beta_neutral,-0.012882090173661709,30,30,-0.000635009,0.9918980712734992
2021-10-25,beta_neutral,0.005444599315524101,30,30,0.0065538688,0.9972985588334244
2021-10-26,beta_neutral,0.0010845725191757083,30,30,-0.00058443897,0.9983802014437488
2021-10-27,beta_neutral,-0.00553820189088583,30,30,-0.013263796,0.99285097032429
2021-10-28,beta_neutral,-0.005601620301604271,30,30,-0.010972146,0.9872893961724539
2021-10-29,beta_neutral,-0.0039205728098750114,30,30,0.010102706,0.9834186562103423
2021-11-01,beta_neutral,0.001645582844503224,30,30,0.0009869506,0.9850369530799665
2021-11-02,beta_neutral,0.006432512775063515,30,30,-0.008444346,0.991373215864563
2021-11-03,beta_neutral,0.005664673633873463,30,30,0.0037804593,0.9969890215817993
2021-11-04,beta_neutral,0.005392699036747217,30,30,0.006766735,1.002365483318131
2021-11-05,beta_neutral,0.005074857734143734,30,30,-0.008493657,1.0074523455435866
2021-11-08,beta_neutral,-0.005345574580132961,30,30,0.0016542414,1.0020669338945536
2021-11-09,beta_neutral,-0.005416073836386204,30,30,0.0014769738,0.9966396653915796
2021-11-10,beta_neutral,0.001254715258255601,30,30,-0.003548148,0.9978901643867292
2021-11-11,beta_neutral,0.0029038554057478905,30,30,0.013065011,1.000787893134926
2021-11-12,beta_neutral,0.000534511636942625,30,30,-6.344488e-05,1.001322825909918
2021-11-15,beta_neutral,0.009750567376613617,30,30,-6.370056e-05,1.0110862915896937
2021-11-16,beta_neutral,-0.0015316386707127094,30,30,-0.0030248952,1.0095376727260674
2021-11-17,beta_neutral,0.00040063634514808655,30,30,0.003971064,1.009942130209558
2021-11-18,beta_neutral,-0.0031125368550419807,30,30,-0.007872364,1.006798648107821
2021-11-19,beta_neutral,-0.0019406359642744064,30,30,0.010860701,1.0048448184425203
2021-11-22,beta_neutral,0.00015711551532149315,30,30,0.004545951,1.0050026951539879
2021-11-23,beta_neutral,1.5723868273198605e-05,30,30,0.0014917094,1.0050184976839807
2021-11-24,beta_neutral,-0.00017088442109525204,30,30,-0.0009786822,1.004846755679814
2021-11-25,beta_neutral,-0.00818412471562624,30,30,-0.002471376,0.9966229645112379
2021-11-26,beta_neutral,-0.0032469509169459343,30,30,-0.008356015,0.9933869786627687
2021-11-29,beta_neutral,-0.004720146767795086,30,30,-0.004336886,0.988698046326264
2021-11-30,beta_neutral,0.0001018341863527894,30,30,0.000898266,0.9887987295873601
2021-12-01,beta_neutral,-0.012772075831890106,30,30,0.0041631754,0.9761697172305938
2021-12-02,beta_neutral,-0.002074402291327715,30,30,0.0010684023,0.9741447485324459
2021-12-03,beta_neutral,-0.0014649135991930962,30,30,0.011159446,0.9727177106427382
2021-12-06,beta_neutral,-0.002093840390443802,30,30,-0.003280493,0.9706809950116944
2021-12-07,beta_neutral,-0.0009491518139839172,30,30,0.005672052,0.9697596713844794
2021-12-08,beta_neutral,0.011505404487252235,30,30,0.012913495,0.9809171486591827
2021-12-09,beta_neutral,0.004563171416521072,30,30,0.015413262,0.9853932417539195
2021-12-10,beta_neutral,-0.004919567611068487,30,30,-0.005858431,0.9805455330776212
2021-12-13,beta_neutral,0.002609868533909321,30,30,0.0045738984,0.9831046280104658
2021-12-14,beta_neutral,-4.2951665818691254e-05,29,30,-0.007895359,0.9830624020290187
2021-12-15,beta_neutral,7.109716534614563e-06,29,30,-0.0056033507,0.9830693913240329
2021-12-16,beta_neutral,-0.00577615387737751,29,30,0.007305119,0.9773910312476055
2021-12-17,beta_neutral,-0.007616205140948296,29,30,-0.012292208,0.9699470206507007
2021-12-20,beta_neutral,-0.005669131875038147,29,30,-0.014575524,0.9644482630788316
2021-12-21,beta_neutral,0.002172696404159069,29,30,0.010106029,0.9665437163520204
2021-12-22,beta_neutral,-0.00046154996380209923,29,30,0.002519343,0.966097608134725
2021-12-23,beta_neutral,0.0014167902991175652,29,30,0.0046780724,0.967466365853931
2021-12-24,beta_neutral,0.0008274363353848457,29,30,-0.0050856085,0.9682668826783012
2021-12-27,beta_neutral,-0.0018593244021758437,29,30,0.002406255,0.9664665604355187
2021-12-28,beta_neutral,0.0070768301375210285,29,30,0.0041663074,0.9733060801173151
2021-12-29,beta_neutral,-0.0019808420911431313,29,30,-0.008034295,0.9713781144662531
2021-12-30,beta_neutral,0.004573829006403685,29,30,0.0070167226,0.9758210318623846
2021-12-31,beta_neutral,-0.0014737537130713463,29,30,0.0067118574,0.9743829119933843
2022-01-04,beta_neutral,-0.0034507676027715206,30,30,-0.0014309334,0.9710205430079833
2022-01-05,beta_neutral,-0.007199013605713844,30,30,-0.0106766205,0.9640301529074413
2022-01-06,beta_neutral,0.007166922092437744,30,30,-0.004628255,0.9709392819080898
2022-01-07,beta_neutral,0.00410698726773262,30,30,-0.001105487,0.9749269171766277
2022-01-10,beta_neutral,0.0022942270152270794,30,30,0.005501073,0.9771636208478864
2022-01-11,beta_neutral,-0.0013650357723236084,30,30,-0.0096674645,0.9758297575500158
2022-01-12,beta_neutral,-0.0022483444772660732,30,30,0.007969012,0.9736357561038763
2022-01-13,beta_neutral,-0.007085179910063744,30,30,-0.014921119,0.9667373716050093
2022-01-14,beta_neutral,0.005252236500382423,30,30,-0.008069069,0.971814904914437
2022-01-17,beta_neutral,0.0031125498935580254,30,30,0.008715484,0.9748397272932865
2022-01-18,beta_neutral,0.011458697728812695,30,30,0.008835168,0.9860101210623784
2022-01-19,beta_neutral,0.004074071533977985,30,30,-0.007198471,0.9900271968288128
2022-01-20,beta_neutral,-0.0053972601890563965,30,30,0.0014007266,0.9846837624532857
2022-01-21,beta_neutral,-0.003922043368220329,30,30,-0.012556223,0.9808217900329614
2022-01-24,beta_neutral,0.015074877999722958,30,30,0.0016981892,0.9956075588571782
2022-01-25,beta_neutral,-0.006106860935688019,30,30,-0.02643077,0.9895275219487176
2022-01-26,beta_neutral,-0.0035059081856161356,30,30,0.0065575084,0.9860583293096252
2022-01-27,beta_neutral,-0.0017013381165452285,30,30,-0.021658495,0.9843807106888338
2022-01-28,beta_neutral,-0.004388779401779175,30,30,-0.008426354,0.9800604809022538
2022-02-07,beta_neutral,-0.01625828817486763,30,30,0.016812488,0.9641263751749457
2022-02-08,beta_neutral,-0.011582151986658573,30,30,0.0030835858,0.9529597169633233
2022-02-09,beta_neutral,0.0053367530927062035,30,30,0.009910348,0.9580454276800517
2022-02-10,beta_neutral,0.0037572886794805527,30,30,0.00064114487,0.9616450809199021
2022-02-11,beta_neutral,-0.004555980198395749,30,30,-0.01111412,0.9572638449733463
2022-02-14,beta_neutral,0.0034023895859718323,30,30,-0.012204156,0.960520829510511
2022-02-15,beta_neutral,0.010559972375631332,30,30,0.011657296,0.9706639029363604
2022-02-16,beta_neutral,-0.00643602479249239,30,30,0.003143791,0.9644166859918847
2022-02-17,beta_neutral,-5.881139077246189e-05,30,30,0.00096034486,0.9643599673052973
2022-02-18,beta_neutral,-0.0017549102194607258,30,30,0.00540651,0.9626676021434344
2022-02-21,beta_neutral,0.004203746560961008,30,30,0.0021799854,0.9667144127652935
2022-02-22,beta_neutral,-0.0038332361727952957,30,30,-0.01090233,0.963008768109519
2022-02-23,beta_neutral,0.0011929376050829887,30,30,0.011292563,0.9641575774830214
2022-02-24,beta_neutral,0.00011826120316982269,30,30,-0.018770462,0.9642715999181799
2022-02-25,beta_neutral,0.0002243625931441784,30,30,0.007742304,0.9644879463948328
2022-02-28,beta_neutral,-0.006197001319378614,30,30,0.0018908349,0.9585110133184993
2022-03-01,beta_neutral,0.00022390589583665133,30,30,0.004620461,0.9587256295856057
2022-03-02,beta_neutral,0.01224798895418644,30,30,-0.0038367216,0.9704680905068657
2022-03-03,beta_neutral,0.0015622681239619851,30,30,-0.0029230346,0.9719842218699869
2022-03-04,beta_neutral,0.0006987289525568485,30,30,-0.008276429,0.9726633753872358
2022-03-07,beta_neutral,0.008558794856071472,30,30,-0.027021062,0.9809882016811892
2022-03-08,beta_neutral,-0.00684724748134613,30,30,-0.028806183,0.9742711326879974
2022-03-09,beta_neutral,0.006446028593927622,30,30,-0.014161829,0.9805513122675426
2022-03-10,beta_neutral,0.000895421952009201,30,30,0.015796779,0.9814293194376184
2022-03-11,beta_neutral,-0.004636740777641535,30,30,0.008948774,0.976878686091809
2022-03-14,beta_neutral,-0.002064712345600128,30,30,-0.02605379,0.9748617126084816
2022-03-15,beta_neutral,-0.006875516340951432,30,30,-0.049804684,0.968159034973274
2022-03-16,beta_neutral,-0.005598638206720352,30,30,0.036879573,0.9627386628098912
2022-03-17,beta_neutral,0.004793716594576836,30,30,0.01786418,0.9673537591140436
2022-03-18,beta_neutral,0.00477635208517313,30,30,0.007912348,0.971974181258488
2022-03-21,beta_neutral,0.008399504236876965,30,30,0.00088419707,0.9801382825121037
2022-03-22,beta_neutral,0.0036685753148049116,30,30,-0.00020387536,0.9837339936204229
2022-03-23,beta_neutral,-0.0016611421015113592,30,30,0.004321942,0.9820998716669321
2022-03-24,beta_neutral,0.0009471382945775986,30,30,-0.006158638,0.9830300560644876
2022-03-25,beta_neutral,0.0001408485695719719,30,30,-0.0152341155,0.9831685144417305
2022-03-28,beta_neutral,0.0025507493410259485,30,30,-0.0021222492,0.9856763308820602
2022-03-29,beta_neutral,0.0033602379262447357,30,30,-0.0036290376,0.9889884378720918
2022-03-30,beta_neutral,-0.013913782313466072,30,30,0.023541382,0.9752278680370048
2022-03-31,beta_neutral,0.00559942377731204,30,30,-0.007849424,0.9806885821495884
2022-04-01,beta_neutral,-0.0001786601496860385,30,30,0.009327026,0.9805133721807062
2022-04-06,beta_neutral,0.010135939344763756,30,30,-0.0021675727,0.9904517962478596
2022-04-07,beta_neutral,-0.002724302001297474,30,30,-0.015159297,0.9877535064371529
2022-04-08,beta_neutral,-0.0015613980358466506,30,30,0.0027570317,0.9862112300523013
2022-04-11,beta_neutral,0.011344607919454575,30,30,-0.029924275,0.9973994097830077
2022-04-12,beta_neutral,-0.0023526325821876526,30,30,0.021040333,0.9950528954340975
2022-04-13,beta_neutral,-0.004657989367842674,30,30,-0.012461843,0.9904179496267244
2022-04-14,beta_neutral,0.004084073007106781,30,30,0.014289627,0.9944628888405489
2022-04-15,beta_neutral,0.003435368315161516,30,30,-0.0021371683,0.9978792351394757
2022-04-18,beta_neutral,-0.013199950627361734,30,30,0.00032035058,0.9847072785035653
2022-04-19,beta_neutral,0.0038189103361219168,30,30,-0.00561071,0.988467787307497
2022-04-20,beta_neutral,-0.00659367348998785,30,29,-0.013659191,0.9819501534626207
2022-04-21,beta_neutral,0.004107031971216202,30,30,-0.023293966,0.9859830541370324
2022-04-22,beta_neutral,-0.0018955753184854984,30,30,0.00066307554,0.9841140489951653
2022-04-25,beta_neutral,0.010514728724956512,30,30,-0.054269936,0.9944617412547679
2022-04-26,beta_neutral,0.004948146641254425,30,30,-0.01844958,0.9993824837796137
2022-04-27,beta_neutral,-0.024095948785543442,30,30,0.033310547,0.975301414633291
2022-04-28,beta_neutral,0.0004902253858745098,30,30,0.0030011078,0.9757795321456235
2022-04-29,beta_neutral,-0.009039600167113044,30,30,0.035144467,0.9669588753237746
2022-05-05,beta_neutral,0.02227061428129673,30,30,0.0053296513,0.9884936434619869
2022-05-06,beta_neutral,0.012064519338309765,30,30,-0.022658052,1.0004193441393303
2022-05-09,beta_neutral,0.004702527076005936,30,30,-0.0026291274,1.0051238431925056
2022-05-10,beta_neutral,-0.007471643388271332,30,30,0.011229443,0.9976139162751224
2022-05-11,beta_neutral,-0.002068508416414261,30,30,0.0131584415,0.9955503434929753
2022-05-12,beta_neutral,0.0071119810454547405,30,30,-0.0012952145,1.0026306786656933
2022-05-13,beta_neutral,-0.0010547609999775887,30,30,0.007621261,1.0015731429284558
2022-05-16,beta_neutral,0.0025544450618326664,30,30,-0.0046466785,1.0041316064974735
2022-05-17,beta_neutral,-0.006945927627384663,30,30,0.007786461,0.9971569810303725
2022-05-18,beta_neutral,0.007276040967553854,30,30,-0.0020083073,1.0044123360754318
2022-05-19,beta_neutral,-0.0021045557223260403,30,30,0.0041868556,1.0022984943459694
2022-05-20,beta_neutral,-0.004631564952433109,30,30,0.017936133,0.99765628376768
2022-05-23,beta_neutral,0.003027122002094984,30,30,8.1510174e-05,1.0006763110548014
2022-05-24,beta_neutral,-0.007704652845859528,30,30,-0.026613183,0.9929664474670489
2022-05-25,beta_neutral,0.00532159861177206,30,30,0.011148601,0.9982506163354258
2022-05-26,beta_neutral,0.0068384455516934395,30,30,0.008226989,1.00507709882218
2022-05-27,beta_neutral,0.0040565417148172855,29,30,-0.0012146794,1.0091542360001597
2022-05-30,beta_neutral,0.008795294910669327,29,30,0.008350497,1.0180300451161324
2022-05-31,beta_neutral,0.0042223259806632996,29,30,0.01592281,1.022328499824722
2022-06-01,beta_neutral,-0.0037217806093394756,30,30,-0.0011084534,1.0185236174376993
2022-06-02,beta_neutral,0.0017504757270216942,30,30,0.005268858,1.0203065183074222
2022-06-06,beta_neutral,0.0014991480857133865,30,30,0.017005783,1.0218361088711836
2022-06-07,beta_neutral,0.001111362362280488,30,30,0.002449471,1.0229717390630022
2022-06-08,beta_neutral,-0.000698343850672245,30,30,0.008388012,1.022257353039616
2022-06-09,beta_neutral,0.0004922151565551758,30,30,-0.01176678,1.0227605236026822
2022-06-10,beta_neutral,0.004430007189512253,30,30,0.015829094,1.0272913600753915
2022-06-13,beta_neutral,-0.0028365436010062695,30,30,-0.0071838233,1.0243774033416007
2022-06-14,beta_neutral,0.0037944703362882137,27,28,0.0075521595,1.0282643730117442
2022-06-15,beta_neutral,-0.0062917182222008705,27,28,0.009718274,1.0217948233188263
2022-06-16,beta_neutral,0.010074663907289505,27,28,-0.003316257,1.0320890627459716
2022-06-17,beta_neutral,-0.005588596686720848,27,28,0.010634448,1.0263211332295088
2022-06-20,beta_neutral,0.0021525463089346886,27,28,0.005128047,1.0285303369966237
2022-06-21,beta_neutral,0.009156251326203346,27,28,-0.0032941413,1.0379478192587894
2022-06-22,beta_neutral,-0.01147749730799761,27,28,-0.013984466,1.0260347759574047
2022-06-23,beta_neutral,-0.00958159938454628,27,28,0.017306117,1.016203721779568
2022-06-24,beta_neutral,0.0036698272451758385,27,28,0.008901988,1.0199330138844038
2022-06-27,beta_neutral,0.0049033695831894875,27,28,0.010420778,1.0249341224015756
2022-06-28,beta_neutral,0.0012759789824485779,27,28,0.011449316,1.0262419168001542
2022-06-29,beta_neutral,-0.003818339668214321,27,28,-0.014508809,1.022323376580052
2022-06-30,beta_neutral,-0.0009872755035758018,27,28,0.012348018,1.0213140617536214
2022-07-01,beta_neutral,0.002769548911601305,30,30,-0.0036920824,1.0241426410017545
2022-07-04,beta_neutral,0.01887177675962448,30,30,0.009001492,1.0434700322927517
2022-07-05,beta_neutral,-0.0017420894000679255,30,30,-0.0035594113,1.0416522142102058
2022-07-06,beta_neutral,-0.0015263734385371208,30,30,-0.013640393,1.040062263938242
2022-07-07,beta_neutral,0.010352451354265213,30,30,0.003312716,1.0508294579310695
2022-07-08,beta_neutral,-0.009118685266779114,30,30,-0.0020457816,1.041247274835136
2022-07-11,beta_neutral,-0.010956856422126293,30,30,-0.014294346,1.0298384779448373
2022-07-12,beta_neutral,-0.001716243103146553,30,30,-0.008375891,1.0280710247597094
2022-07-13,beta_neutral,0.006434394977986813,30,30,0.0012789055,1.0346860397984368
2022-07-14,beta_neutral,0.01745019480586052,30,30,0.0017136047,1.052741512755824
2022-07-15,beta_neutral,0.004875199869275093,30,30,-0.015200533,1.0578738380411916
2022-07-18,beta_neutral,-0.010222572833299637,30,30,0.013436672,1.0470596456833734
2022-07-19,beta_neutral,-0.006996786687523127,30,30,-0.00051584654,1.0397335926934135
2022-07-20,beta_neutral,0.005366106051951647,30,30,0.0066518937,1.0453129134175831
2022-07-21,beta_neutral,-0.004899987019598484,30,30,-0.008389646,1.0401908937104183
2022-07-22,beta_neutral,0.0005074352957308292,30,30,-0.003967469,1.0407187232841848
2022-07-25,beta_neutral,-0.004665111191570759,30,30,-0.007533823,1.0358636547209146
2022-07-26,beta_neutral,0.002673921175301075,30,30,0.008172614,1.0386334724819977
2022-07-27,beta_neutral,0.007858315482735634,30,30,-0.0024680828,1.0467953819796905
2022-07-28,beta_neutral,-0.0073447274044156075,30,30,0.0034524277,1.0391069552508483
2022-07-29,beta_neutral,0.0005396017804741859,30,30,-0.012728801,1.0396676592140048
2022-08-01,beta_neutral,-0.0008011743193492293,30,30,0.0058261743,1.0388347041847847
2022-08-02,beta_neutral,-0.0011878609657287598,30,30,-0.022843739,1.037600712989839
2022-08-03,beta_neutral,-0.00949670560657978,30,30,-0.0061642933,1.0277469244813973
2022-08-04,beta_neutral,-0.006628821603953838,30,30,0.006673154,1.020934173464998
2022-08-05,beta_neutral,-0.010276515036821365,30,30,0.017497782,1.01044252807978
2022-08-08,beta_neutral,0.009595572017133236,30,30,0.0014970946,1.0201383021271437
2022-08-09,beta_neutral,0.002435244619846344,30,30,0.0014860887,1.022622588438898
2022-08-10,beta_neutral,0.00375289935618639,30,30,-0.0089649325,1.026460388092672
2022-08-11,beta_neutral,-0.015555515885353088,30,30,0.021181248,1.0104932672200109
2022-08-12,beta_neutral,-0.008623257279396057,30,30,-8.497638e-05,1.001779523797675
2022-08-15,beta_neutral,0.01427011750638485,30,30,-0.003072518,1.0160750353177581
2022-08-16,beta_neutral,0.006696796510368586,30,30,-0.0014347959,1.0228794830685468
2022-08-17,beta_neutral,-0.007592665497213602,30,30,0.008569199,1.0151131013096446
2022-08-18,beta_neutral,0.00698500033468008,30,30,-0.007930234,1.0222036666620307
2022-08-19,beta_neutral,0.0007267734035849571,30,30,-0.0056839734,1.0229465771000077
2022-08-22,beta_neutral,-0.0015176706947386265,30,30,0.008731237,1.0213940810576598
2022-08-23,beta_neutral,0.005887797102332115,30,30,-0.0038432307,1.0274078421684503
2022-08-24,beta_neutral,-0.005648979917168617,30,30,-0.020907752,1.0216040359012992
2022-08-25,beta_neutral,-0.007842862978577614,30,30,0.009428596,1.0135917354293635
2022-08-26,beta_neutral,0.004956644028425217,30,30,-0.0029292775,1.0186157488520406
2022-08-29,beta_neutral,0.00543963024392724,30,30,-0.0011071299,1.0241566418864367
2022-08-30,beta_neutral,-0.010143624618649483,30,30,-0.0018466756,1.013767981360444
2022-08-31,beta_neutral,-0.022569033275358377,30,30,-0.0051118,0.9908882180556272
2022-09-01,beta_neutral,-0.002710562665015459,30,30,-0.005930038,0.9882023534465618
2022-09-02,beta_neutral,-0.007211772259324789,30,30,-0.001128295,0.9810756631273765
2022-09-05,beta_neutral,-0.009752163663506508,30,30,0.0012236638,0.9715080526942751
2022-09-06,beta_neutral,-0.005271180998533964,30,30,0.012107548,0.9663870579069903
2022-09-07,beta_neutral,-0.009863238781690598,30,30,0.0023030385,0.9568553515993182
2022-09-08,beta_neutral,0.003510052803903818,30,30,-0.0035528524,0.9602139644091298
2022-09-09,beta_neutral,0.006737097166478634,30,30,0.010940903,0.9666830191879636
2022-09-13,beta_neutral,-0.004420586683942626,30,30,0.0019789203,0.9624097131057479
2022-09-14,beta_neutral,0.0017946111038327217,30,30,-0.009652811,0.9641368642633239
2022-09-15,beta_neutral,0.00420334651057298,30,30,-0.01234438,0.96818946558744
2022-09-16,beta_neutral,-0.001573106274008751,30,30,-0.025344294,0.9666664006646952
2022-09-19,beta_neutral,0.002157133538275957,30,30,-0.003872434,0.9687516291778935
2022-09-20,beta_neutral,0.0006290918681770563,30,30,0.0026092418,0.9693610629500926
2022-09-21,beta_neutral,-0.011117585934698582,30,30,-0.0037141473,0.9585841080309941
2022-09-22,beta_neutral,-0.005834063049405813,30,30,-0.0071441713,0.9529916679065829
2022-09-23,beta_neutral,-0.0027157310396432877,30,30,-0.0075777695,0.9504035988535275
2022-09-26,beta_neutral,0.014905101619660854,30,30,-0.010714268,0.9645694610741308
2022-09-27,beta_neutral,0.015481062233448029,30,30,0.017030705,0.9795020209295028
2022-09-28,beta_neutral,0.002950221300125122,30,30,-0.01887652,0.9823917686551646
2022-09-29,beta_neutral,0.001238048542290926,30,30,-0.0013692152,0.9836080173523067
2022-09-30,beta_neutral,-0.001451216172426939,30,30,-0.005090584,0.9821805894901963
2022-10-10,beta_neutral,0.010633249767124653,30,30,-0.01992265,0.9926243610146673
2022-10-11,beta_neutral,-0.006135727744549513,30,30,-0.00013013878,0.9865338881828739
2022-10-12,beta_neutral,-0.004235723055899143,30,30,0.019449256,0.9823552038472719
2022-10-13,beta_neutral,-0.008889824151992798,30,30,-0.0014541415,0.9736222388302747
2022-10-14,beta_neutral,-0.0054285768419504166,30,30,0.023733342,0.9683368556917527
2022-10-17,beta_neutral,-0.0024668921250849962,30,30,0.0053574922,0.9659480731280171
2022-10-18,beta_neutral,0.002936920151114464,30,30,-0.000998454,0.9687849854889169
2022-10-19,beta_neutral,0.002536454237997532,30,30,-0.012860654,0.9712422642710686
2022-10-20,beta_neutral,-0.0031799853313714266,30,30,-0.0014570148,0.9681537281174787
2022-10-21,beta_neutral,-0.0026721092872321606,30,30,-0.0011775576,0.9655667155491076
2022-10-24,beta_neutral,-0.007074462249875069,30,30,-0.021364905,0.9587358502702195
2022-10-25,beta_neutral,0.0041649229824543,30,30,-0.0026213892,0.9627289112471128
2022-10-26,beta_neutral,-0.012968208640813828,30,30,0.015676942,0.9502440418615166
2022-10-27,beta_neutral,0.006918162573128939,30,30,-0.0018679294,0.9568179846272618
2022-10-28,beta_neutral,-0.0026962924748659134,30,30,-0.024432871,0.9542381234954949
2022-10-31,beta_neutral,-0.010001925751566887,30,30,-0.005591207,0.9446939046349784
2022-11-01,beta_neutral,-0.00885750912129879,30,30,0.028703243,0.9363262697578387
2022-11-02,beta_neutral,-0.0003497730940580368,30,30,0.014042041,0.9359987680214177
2022-11-03,beta_neutral,0.012240949086844921,30,30,-0.0036497489,0.9474562812861174
2022-11-04,beta_neutral,0.0026076268404722214,30,30,0.028341973,0.949926893715373
2022-11-07,beta_neutral,-0.0016633137129247189,30,30,0.0021993807,0.9483468672867803
2022-11-08,beta_neutral,0.0016923253424465656,30,30,-0.0061957254,0.9499517787237195
2022-11-09,beta_neutral,-0.002543735783547163,30,30,-0.005698431,0.9475353523915357
2022-11-10,beta_neutral,-0.007968919351696968,30,30,-0.008035047,0.9399845195854458
2022-11-11,beta_neutral,-0.003818318247795105,30,30,0.022244785,0.9363953595416679
2022-11-14,beta_neutral,0.00039262091740965843,30,30,0.0011467461,0.9367630079467892
2022-11-15,beta_neutral,0.016888534650206566,30,30,0.019967167,0.9525835624655303
2022-11-16,beta_neutral,-0.00051883514970541,30,30,-0.0062559317,0.9520893286302916
2022-11-17,beta_neutral,0.01378187071532011,30,30,2.2162114e-05,0.9652109006669103
2022-11-18,beta_neutral,-0.004875131417065859,30,30,-0.005885702,0.9605053706809746
2022-11-21,beta_neutral,0.002742587588727474,30,30,-0.0061327876,0.9631396407895103
2022-11-22,beta_neutral,-0.009248102083802223,30,30,-0.0022673658,0.9542324270705324
2022-11-23,beta_neutral,-0.003433451522141695,30,30,0.000152118,0.9509561162913301
2022-11-24,beta_neutral,-0.007449759170413017,30,30,-0.0022543746,0.9438717222433284
2022-11-25,beta_neutral,-0.01061221119016409,30,30,0.0035892448,0.9338551561904583
2022-11-28,beta_neutral,0.001375126652419567,30,30,-0.008647227,0.9351393253052352
2022-11-29,beta_neutral,-0.008189540356397629,30,30,0.024007538,0.9274809640617937
2022-11-30,beta_neutral,0.003413071623072028,30,30,0.0007205282,0.9306465230211725
2022-12-01,beta_neutral,0.0004948285641148686,30,30,0.008343938,0.9311070335038576
2022-12-02,beta_neutral,-0.000813542865216732,30,30,-0.007136791,0.9303495380199974
2022-12-05,beta_neutral,0.008482607081532478,30,29,0.019682294,0.9382413275995064
2022-12-06,beta_neutral,-0.0016525249229744077,30,29,0.0035439914,0.9366908604218837
2022-12-07,beta_neutral,0.0036161590833216906,30,29,-0.0032612255,0.9400780835850626
2022-12-08,beta_neutral,-0.00030121218878775835,30,29,-0.0012150209,0.9397949206078745
